id_lancamento,data_pagamento,codigo_conta,conta,grupo_dre,tipo,categoria_dre,centro_custo,documento_origem,valor
F0033114,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016557,588.0
F0033115,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016558,163.66
F0033116,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016558,97.37
F0033117,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016559,3889.6
F0033118,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016559,2223.68
F0033119,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016560,14727.3
F0033120,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016560,7501.62
F0033121,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016561,6432.89
F0033122,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016561,3944.24
F0033123,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016562,494.34
F0033124,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016562,284.62
F0033125,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016563,233.4
F0033126,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016563,110.16
F0033127,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016564,2897.1
F0033128,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016564,1580.79
F0033129,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016565,424.5
F0033130,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016565,244.65
F0033131,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016566,2741.28
F0033132,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016566,1430.48
F0033133,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016567,758.55
F0033134,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016567,358.02
F0033135,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016568,1440.54
F0033136,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016568,830.7
F0033137,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016569,18480.5
F0033138,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016569,10552.4
F0033139,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016570,12867.4
F0033140,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016570,6109.88
F0033141,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016571,1096.2
F0033142,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016571,597.78
F0033143,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016572,498.68
F0033144,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016572,224.42
F0033145,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016573,2884.64
F0033146,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016573,1433.52
F0033147,2026-02-19,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016574,2856.56
F0033148,2026-02-19,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016574,1542.24
F0033149,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016575,4707.12
F0033150,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016575,2184.05
F0033151,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016576,16415.36
F0033152,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016576,8839.36
F0033153,2026-02-19,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016577,5425.0
F0033154,2026-02-19,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016577,3248.84
F0033155,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016578,1461.06
F0033156,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016578,810.18
F0033157,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016579,9544.5
F0033158,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016579,4909.8
F0033159,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016580,603.48
F0033160,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016580,353.76
F0033161,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016581,1191.36
F0033162,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016581,607.68
F0033163,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016582,339.84
F0033164,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016582,178.74
F0033165,2026-02-19,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016583,46.36
F0033166,2026-02-19,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016583,25.3
F0033167,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016584,8895.8
F0033168,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016584,5038.8
F0033169,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016585,1047.62
F0033170,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016585,479.92
F0033171,2026-02-19,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016586,2218.36
F0033172,2026-02-19,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016586,1319.67
F0033173,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016587,8606.7
F0033174,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016587,4802.4
F0033175,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016588,4420.71
F0033176,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016588,2432.43
F0033177,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016589,5559.84
F0033178,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016589,3161.52
F0033179,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016590,18385.28
F0033180,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016590,8721.14
F0033181,2026-02-19,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016591,2098.7
F0033182,2026-02-19,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016591,1343.85
F0033183,2026-02-19,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016592,1446.9
F0033184,2026-02-19,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016592,855.12
F0033185,2026-02-19,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016593,926.7
F0033186,2026-02-19,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016593,549.6
F0033187,2026-02-20,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016594,457.32
F0033188,2026-02-20,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016594,244.56
F0033189,2026-02-20,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016595,1339.98
F0033190,2026-02-20,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016595,795.34
F0033191,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016596,1928.64
F0033192,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016596,1012.2
F0033193,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016597,189.12
F0033194,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016597,117.6
F0033195,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016598,11328.02
F0033196,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016598,5369.2
F0033197,2026-02-20,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016599,2531.88
F0033198,2026-02-20,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016599,1536.34
F0033199,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016600,1134.19
F0033200,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016600,527.22
F0033201,2026-02-20,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016601,1051.08
F0033202,2026-02-20,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016601,682.24
F0033203,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016602,1079.68
F0033204,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016602,563.64
F0033205,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016603,2008.25
F0033206,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016603,968.75
F0033207,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016604,3570.0
F0033208,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016604,1789.2
F0033209,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016605,14680.32
F0033210,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016605,7034.24
F0033211,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016606,18467.28
F0033212,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016606,9944.28
F0033213,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016607,1138.06
F0033214,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016607,583.22
F0033215,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016608,8325.37
F0033216,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016608,4953.19
F0033217,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016609,1926.5
F0033218,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016609,1244.0
F0033219,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016610,24712.16
F0033220,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016610,13801.6
F0033221,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016611,31112.28
F0033222,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016611,14551.56
F0033223,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016612,1058.94
F0033224,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016612,602.91
F0033225,2026-02-20,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016613,647.87
F0033226,2026-02-20,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016613,346.46
F0033227,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016614,805.0
F0033228,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016614,465.71
F0033229,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016615,2286.45
F0033230,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016615,1444.05
F0033231,2026-02-20,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016616,8118.95
F0033232,2026-02-20,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016616,3886.75
F0033233,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016617,890.73
F0033234,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016617,435.51
F0033235,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016618,1318.32
F0033236,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016618,680.4
F0033237,2026-02-20,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016619,2578.5
F0033238,2026-02-20,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016619,1610.7
F0033239,2026-02-20,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016620,1074.77
F0033240,2026-02-20,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016620,592.72
F0033241,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016621,5501.07
F0033242,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016621,2640.05
F0033243,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016622,4485.4
F0033244,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016622,2688.37
F0033245,2026-02-20,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016623,7071.81
F0033246,2026-02-20,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016623,3998.55
F0033247,2026-02-20,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016624,631.6
F0033248,2026-02-20,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016624,313.8
F0033249,2026-02-21,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016625,1906.08
F0033250,2026-02-21,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016625,1067.28
F0033251,2026-02-21,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016626,2078.6
F0033252,2026-02-21,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016626,1245.83
F0033253,2026-02-21,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016627,5666.6
F0033254,2026-02-21,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016627,2588.8
F0033255,2026-02-21,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016628,4334.04
F0033256,2026-02-21,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016628,2044.98
F0033257,2026-02-21,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016629,4239.8
F0033258,2026-02-21,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016629,2045.1
F0033259,2026-02-22,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016630,220.86
F0033260,2026-02-22,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016630,116.1
F0033261,2026-02-22,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016631,3604.37
F0033262,2026-02-22,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016631,2081.96
F0033263,2026-02-22,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016632,196.5
F0033264,2026-02-22,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016632,117.85
F0033265,2026-02-22,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016633,4508.14
F0033266,2026-02-22,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016633,2238.34
F0033267,2026-02-22,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016634,4241.44
F0033268,2026-02-22,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016634,1958.32
F0033269,2026-02-22,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016635,3290.7
F0033270,2026-02-22,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016635,1892.4
F0033271,2026-02-23,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016636,11948.3
F0033272,2026-02-23,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016636,5673.46
F0033273,2026-02-23,3.01.004,Receita de Vendas - Embalagens,Receitas Operacionais,Receita,Faturamento de Vendas,CC-EMB,V016637,1987.6
F0033274,2026-02-23,4.01.004,CMV - Embalagens,Custos dos Produtos Vendidos,Despesa,CMV,CC-EMB,V016637,963.48
F0033275,2026-02-23,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016638,1302.15
F0033276,2026-02-23,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016638,670.2
F0033277,2026-02-23,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016639,1389.44
F0033278,2026-02-23,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016639,684.16
F0033279,2026-02-23,3.01.002,Receita de Vendas - Plásticos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-PLÁ,V016640,761.14
F0033280,2026-02-23,4.01.002,CMV - Plásticos,Custos dos Produtos Vendidos,Despesa,CMV,CC-PLÁ,V016640,423.51
F0033281,2026-02-23,3.01.003,Receita de Vendas - Eletrônicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-ELE,V016641,5831.76
F0033282,2026-02-23,4.01.003,CMV - Eletrônicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-ELE,V016641,3140.54
F0033283,2026-02-23,3.01.001,Receita de Vendas - Metalmecânica,Receitas Operacionais,Receita,Faturamento de Vendas,CC-MET,V016642,8100.56
F0033284,2026-02-23,4.01.001,CMV - Metalmecânica,Custos dos Produtos Vendidos,Despesa,CMV,CC-MET,V016642,4227.34
F0033285,2026-02-23,3.01.005,Receita de Vendas - Químicos,Receitas Operacionais,Receita,Faturamento de Vendas,CC-QUÍ,V016643,3920.64
F0033286,2026-02-23,4.01.005,CMV - Químicos,Custos dos Produtos Vendidos,Despesa,CMV,CC-QUÍ,V016643,2065.28
