product_name,planned_qty,actual_qty,planned_cost,actual_cost,planned_date,actual_date,status
Item SKU Industrial 365,40,40,1568.0,1568.0,2026-04-04,2026-04-04,completed
Item SKU Industrial 356,11,11,212.19,244.02,2024-06-14,2024-06-14,completed
Item SKU Industrial 10,2,2,268.04,268.04,2024-06-27,2024-06-27,completed
Item SKU Industrial 461,11,11,506.0,506.0,2025-11-29,2025-11-29,completed
Item SKU Industrial 126,15,15,1506.0,1506.0,2025-04-13,2025-04-15,completed_late
Item SKU Industrial 431,44,44,5683.48,5683.48,2026-01-23,2026-01-23,completed
Item SKU Industrial 231,9,9,418.41,418.41,2025-04-25,2025-04-25,completed
Item SKU Industrial 264,29,29,917.56,917.56,2026-01-09,2026-01-09,completed
Item SKU Industrial 494,30,30,4261.2,4261.2,2025-10-13,2025-10-13,completed
Item SKU Industrial 111,2,2,331.3,331.3,2026-04-03,2026-04-03,completed
Item SKU Industrial 411,46,46,10077.22,10077.22,2026-02-12,2026-02-12,completed
Item SKU Industrial 354,39,39,786.24,786.24,2025-12-17,2025-12-19,completed_late
Item SKU Industrial 314,47,47,5253.19,6041.17,2026-03-19,2026-03-19,completed
Item SKU Industrial 46,4,4,595.12,595.12,2026-04-20,2026-04-20,completed
Item SKU Industrial 465,25,25,2307.5,2307.5,2025-06-19,2025-06-19,completed
Item SKU Industrial 135,1,1,110.16,110.16,2024-10-03,2024-10-03,completed
Item SKU Industrial 454,4,4,506.24,506.24,2024-10-31,2024-10-31,completed
Item SKU Industrial 95,52,52,15995.2,15995.2,2025-11-28,2025-11-28,completed
Item SKU Industrial 10,36,36,4824.72,4824.72,2026-01-15,2026-01-17,completed_late
Item SKU Industrial 387,15,15,477.3,477.3,2026-03-27,2026-03-27,completed
Item SKU Industrial 221,36,36,2220.12,2220.12,2025-02-15,2025-02-15,completed
Item SKU Industrial 200,28,28,4867.8,4867.8,2024-03-04,2024-03-04,completed
Item SKU Industrial 127,18,18,1121.04,1121.04,2025-07-18,2025-07-18,completed
Item SKU Industrial 418,50,50,2863.0,3292.45,2026-03-21,2026-03-21,completed
Item SKU Industrial 352,30,30,529.2,529.2,2024-06-24,2024-06-24,completed
Item SKU Industrial 246,16,16,354.24,354.24,2024-02-29,2024-03-02,completed_late
Item SKU Industrial 12,11,11,390.61,390.61,2024-03-20,2024-03-20,completed
Item SKU Industrial 421,6,6,1216.44,1216.44,2026-04-23,2026-05-01,completed_late
Item SKU Industrial 83,1,1,64.93,64.93,2026-05-08,2026-05-08,completed
Item SKU Industrial 289,52,52,1186.12,1186.12,2025-12-25,2025-12-25,completed
Item SKU Industrial 37,8,8,1745.68,1745.68,2024-04-29,2024-04-29,completed
Item SKU Industrial 470,34,34,674.56,674.56,2025-12-27,2025-12-27,completed
Item SKU Industrial 78,28,28,1275.12,1275.12,2025-09-25,2025-09-27,completed_late
Item SKU Industrial 164,14,14,820.54,820.54,2026-04-30,2026-04-30,completed
Item SKU Industrial 258,9,9,556.38,639.84,2026-04-26,2026-04-26,completed
Item SKU Industrial 168,8,8,221.6,221.6,2026-01-26,2026-01-26,completed
Item SKU Industrial 394,31,31,1123.44,1123.44,2025-03-13,2025-03-13,completed
Item SKU Industrial 378,17,17,1623.67,1623.67,2026-03-30,2026-03-30,completed
Item SKU Industrial 79,45,45,10158.75,10158.75,2025-02-22,2025-02-22,completed
Item SKU Industrial 105,16,16,1028.8,1028.8,2025-07-26,2025-07-28,completed_late
Item SKU Industrial 408,46,46,1416.8,1416.8,2025-10-28,2025-10-28,completed
Item SKU Industrial 302,30,30,497.7,497.7,2024-08-25,2024-08-25,completed
Item SKU Industrial 256,30,30,3795.9,3795.9,2025-11-13,2025-11-13,completed
Item SKU Industrial 328,8,8,340.56,340.56,2024-10-24,2024-10-24,completed
Item SKU Industrial 472,48,48,667.68,667.68,2025-11-08,2025-11-08,completed
Item SKU Industrial 330,12,12,123.24,141.73,2025-08-21,2025-08-21,completed
Item SKU Industrial 4,45,45,6927.75,6927.75,2025-09-26,2025-09-28,completed_late
Item SKU Industrial 95,11,11,3383.6,3383.6,2025-01-17,2025-01-17,completed
Item SKU Industrial 471,24,24,1343.28,1343.28,2025-07-14,2025-07-14,completed
Item SKU Industrial 57,45,45,6024.15,6024.15,2026-02-05,2026-02-05,completed
Item SKU Industrial 100,52,52,3356.08,3356.08,2025-12-17,2025-12-17,completed
Item SKU Industrial 52,39,39,2304.51,2304.51,2025-09-13,2025-09-13,completed
Item SKU Industrial 439,46,46,8520.58,8520.58,2025-08-18,2025-08-18,completed
Item SKU Industrial 117,19,19,1717.6,1717.6,2024-11-04,2024-11-06,completed_late
Item SKU Industrial 431,53,53,6846.01,6846.01,2026-04-06,2026-04-06,completed
Item SKU Industrial 371,40,40,9170.4,9170.4,2026-05-24,2026-05-24,completed
Item SKU Industrial 428,7,7,598.43,688.19,2026-02-19,2026-02-27,completed_late
Item SKU Industrial 215,46,46,1006.48,1006.48,2024-03-25,2024-03-25,completed
Item SKU Industrial 272,42,42,3931.62,3931.62,2026-01-31,2026-01-31,completed
Item SKU Industrial 402,24,24,665.04,665.04,2026-05-01,2026-05-01,completed
Item SKU Industrial 231,26,26,1208.74,1208.74,2024-01-08,2024-01-10,completed_late
Item SKU Industrial 411,13,13,2847.91,2847.91,2025-02-06,2025-02-06,completed
Item SKU Industrial 410,1,1,22.29,22.29,2025-01-28,2025-01-28,completed
Item SKU Industrial 290,53,53,799.24,799.24,2025-04-12,2025-04-12,completed
Item SKU Industrial 445,22,22,705.32,705.32,2025-05-25,2025-05-25,completed
Item SKU Industrial 231,24,24,1115.76,1115.76,2024-07-18,2024-07-18,completed
Item SKU Industrial 273,34,34,3771.96,3771.96,2024-07-04,2024-07-04,completed
Item SKU Industrial 216,51,51,1034.28,1189.42,2025-08-31,2025-09-02,completed_late
Item SKU Industrial 253,37,37,4293.48,4293.48,2025-10-24,2025-10-24,completed
Item SKU Industrial 34,49,49,8166.34,8166.34,2025-11-21,2025-11-21,completed
Item SKU Industrial 72,51,51,18523.2,18523.2,2024-06-29,2024-06-29,completed
Item SKU Industrial 420,34,34,244.46,244.46,2024-11-25,2024-11-25,completed
Item SKU Industrial 253,44,44,5105.76,5105.76,2024-08-08,2024-08-08,completed
Item SKU Industrial 462,13,13,2395.38,2395.38,2026-01-17,2026-01-17,completed
Item SKU Industrial 333,17,17,2278.34,2278.34,2024-06-07,2024-06-09,completed_late
Item SKU Industrial 46,5,5,743.9,743.9,2024-02-17,2024-02-17,completed
Item SKU Industrial 39,34,34,2665.6,2665.6,2024-09-16,2024-09-16,completed
Item SKU Industrial 353,29,29,3509.0,3509.0,2024-08-18,2024-08-18,completed
Item SKU Industrial 205,35,35,1195.6,1374.94,2025-09-13,2025-09-13,completed
Item SKU Industrial 53,4,4,738.4,738.4,2024-11-16,2024-11-16,completed
Item SKU Industrial 99,16,16,2860.96,2860.96,2025-11-20,2025-11-20,completed
Item SKU Industrial 461,20,20,920.0,920.0,2025-08-29,2025-08-31,completed_late
Item SKU Industrial 399,51,51,2738.19,2738.19,2025-05-19,2025-05-19,completed
Item SKU Industrial 172,12,12,187.56,187.56,2025-11-15,2025-11-15,completed
Item SKU Industrial 74,11,11,414.48,414.48,2025-04-03,2025-04-03,completed
Item SKU Industrial 413,50,50,2138.0,2138.0,2025-07-19,2025-07-27,completed_late
Item SKU Industrial 335,12,12,1317.48,1317.48,2025-04-04,2025-04-04,completed
Item SKU Industrial 129,50,50,8214.5,8214.5,2025-06-22,2025-06-22,completed
Item SKU Industrial 477,7,7,846.79,846.79,2024-11-09,2024-11-11,completed_late
Item SKU Industrial 8,29,29,2675.83,3077.2,2024-08-16,2024-08-16,completed
Item SKU Industrial 236,25,25,220.25,220.25,2024-12-12,2024-12-12,completed
Item SKU Industrial 353,37,37,4477.0,4477.0,2024-01-18,2024-01-18,completed
Item SKU Industrial 35,48,48,683.04,683.04,2024-04-04,2024-04-04,completed
Item SKU Industrial 374,49,49,8486.8,8486.8,2024-07-28,2024-07-28,completed
Item SKU Industrial 145,19,19,386.84,386.84,2025-05-17,2025-05-17,completed
Item SKU Industrial 141,39,39,312.0,312.0,2025-08-16,2025-08-18,completed_late
Item SKU Industrial 214,47,47,771.74,771.74,2024-10-14,2024-10-14,completed
Item SKU Industrial 189,34,34,207.06,207.06,2025-09-11,2025-09-11,completed
Item SKU Industrial 123,30,30,300.0,300.0,2025-07-14,2025-07-14,completed
Item SKU Industrial 221,19,19,1171.73,1171.73,2026-04-03,2026-04-03,completed
Item SKU Industrial 77,41,41,2901.57,3336.81,2025-10-03,2025-10-03,completed
Item SKU Industrial 49,9,9,588.42,588.42,2024-12-09,2024-12-09,completed
Item SKU Industrial 45,50,50,6308.0,6308.0,2026-01-29,2026-01-31,completed_late
Item SKU Industrial 464,27,27,2173.5,2173.5,2025-10-28,2025-10-28,completed
Item SKU Industrial 270,48,48,829.92,829.92,2025-06-27,2025-06-27,completed
Item SKU Industrial 174,44,44,2520.32,2520.32,2024-01-25,2024-01-25,completed
Item SKU Industrial 484,53,53,3813.35,3813.35,2024-02-02,2024-02-02,completed
Item SKU Industrial 298,19,19,258.78,258.78,2025-01-06,2025-01-06,completed
Item SKU Industrial 159,1,1,61.94,61.94,2025-12-11,2025-12-11,completed
Item SKU Industrial 349,34,34,4111.96,4111.96,2026-05-10,2026-05-12,completed_late
Item SKU Industrial 362,23,23,1252.12,1252.12,2025-07-20,2025-07-20,completed
Item SKU Industrial 58,5,5,439.1,504.96,2025-01-19,2025-01-19,completed
Item SKU Industrial 55,26,26,360.1,360.1,2024-07-13,2024-07-13,completed
Item SKU Industrial 490,28,28,1251.04,1251.04,2025-04-17,2025-04-17,completed
Item SKU Industrial 371,26,26,5960.76,5960.76,2026-03-15,2026-03-23,completed_late
Item SKU Industrial 440,7,7,1257.97,1257.97,2025-03-03,2025-03-03,completed
Item SKU Industrial 192,15,15,766.95,766.95,2024-11-04,2024-11-06,completed_late
Item SKU Industrial 498,38,38,3629.76,3629.76,2025-11-06,2025-11-06,completed
Item SKU Industrial 353,46,46,5566.0,5566.0,2026-01-27,2026-01-27,completed
Item SKU Industrial 437,40,40,5291.2,5291.2,2025-05-10,2025-05-10,completed
Item SKU Industrial 53,1,1,184.6,184.6,2024-03-04,2024-03-04,completed
Item SKU Industrial 228,15,15,334.95,334.95,2024-10-22,2024-10-22,completed
Item SKU Industrial 7,7,7,786.24,904.18,2025-07-12,2025-07-12,completed
Item SKU Industrial 221,34,34,2096.78,2096.78,2024-06-29,2024-07-01,completed_late
Item SKU Industrial 317,42,42,1921.08,1921.08,2025-12-21,2025-12-21,completed
Item SKU Industrial 492,46,46,935.18,935.18,2025-09-29,2025-09-29,completed
Item SKU Industrial 327,18,18,174.42,174.42,2025-10-30,2025-10-30,completed
Item SKU Industrial 81,25,25,1794.5,1794.5,2026-04-25,2026-04-25,completed
Item SKU Industrial 177,39,39,6904.95,6904.95,2025-06-22,2025-06-22,completed
Item SKU Industrial 378,14,14,1337.14,1337.14,2024-07-06,2024-07-06,completed
Item SKU Industrial 307,31,31,814.37,814.37,2024-04-27,2024-04-29,completed_late
Item SKU Industrial 285,6,6,503.52,503.52,2024-04-25,2024-04-25,completed
Item SKU Industrial 279,45,45,4930.2,4930.2,2024-04-06,2024-04-06,completed
Item SKU Industrial 145,3,3,61.08,70.24,2024-12-23,2024-12-23,completed
Item SKU Industrial 295,12,12,351.12,351.12,2024-06-10,2024-06-10,completed
Item SKU Industrial 154,20,20,172.2,172.2,2025-01-12,2025-01-12,completed
Item SKU Industrial 479,9,9,1539.9,1539.9,2024-04-05,2024-04-05,completed
Item SKU Industrial 189,48,48,292.32,292.32,2024-08-11,2024-08-13,completed_late
Item SKU Industrial 210,36,36,2726.64,2726.64,2026-01-18,2026-01-18,completed
Item SKU Industrial 320,2,2,32.62,32.62,2025-10-24,2025-10-24,completed
Item SKU Industrial 157,6,6,3603.84,3603.84,2025-11-21,2025-11-21,completed
Item SKU Industrial 12,27,27,958.77,958.77,2025-04-15,2025-04-15,completed
Item SKU Industrial 112,18,18,164.34,164.34,2026-05-07,2026-05-07,completed
Item SKU Industrial 185,2,2,180.82,180.82,2025-02-24,2025-03-04,completed_late
Item SKU Industrial 129,38,38,6243.02,7179.47,2024-12-07,2024-12-09,completed_late
Item SKU Industrial 264,35,35,1107.4,1107.4,2025-04-13,2025-04-13,completed
Item SKU Industrial 485,17,17,208.76,208.76,2024-04-18,2024-04-18,completed
Item SKU Industrial 282,16,16,608.8,608.8,2024-12-31,2024-12-31,completed
Item SKU Industrial 472,28,28,389.48,389.48,2025-09-27,2025-09-27,completed
Item SKU Industrial 141,6,6,48.0,48.0,2024-03-11,2024-03-11,completed
Item SKU Industrial 375,8,8,808.96,808.96,2024-10-13,2024-10-13,completed
Item SKU Industrial 319,41,41,1061.49,1061.49,2026-01-20,2026-01-22,completed_late
Item SKU Industrial 126,41,41,4116.4,4116.4,2026-05-10,2026-05-10,completed
Item SKU Industrial 175,51,51,5663.55,5663.55,2026-01-18,2026-01-18,completed
Item SKU Industrial 357,19,19,3240.64,3240.64,2025-12-10,2025-12-10,completed
Item SKU Industrial 47,35,35,4885.3,5618.09,2024-10-20,2024-10-20,completed
Item SKU Industrial 293,18,18,397.44,397.44,2026-03-27,2026-03-27,completed
Item SKU Industrial 40,14,14,1283.24,1283.24,2025-09-04,2025-09-04,completed
Item SKU Industrial 384,47,47,10144.95,10144.95,2024-07-11,2024-07-13,completed_late
Item SKU Industrial 382,49,49,3812.2,3812.2,2024-12-16,2024-12-16,completed
Item SKU Industrial 324,6,6,120.06,120.06,2026-01-07,2026-01-07,completed
Item SKU Industrial 266,6,6,49.74,49.74,2024-03-30,2024-03-30,completed
Item SKU Industrial 131,12,12,226.8,226.8,2026-01-25,2026-01-25,completed
Item SKU Industrial 413,14,14,598.64,598.64,2025-01-05,2025-01-05,completed
Item SKU Industrial 431,27,27,3487.59,3487.59,2026-01-08,2026-01-08,completed
Item SKU Industrial 208,25,25,1308.0,1308.0,2024-03-04,2024-03-06,completed_late
Item SKU Industrial 386,2,2,38.24,43.98,2025-06-16,2025-06-16,completed
Item SKU Industrial 343,22,22,6077.06,6077.06,2025-12-26,2025-12-26,completed
Item SKU Industrial 413,19,19,812.44,812.44,2026-02-14,2026-02-14,completed
Item SKU Industrial 348,24,24,246.0,246.0,2026-02-06,2026-02-06,completed
Item SKU Industrial 355,40,40,774.0,774.0,2025-11-30,2025-11-30,completed
Item SKU Industrial 22,33,33,6386.82,6386.82,2026-04-06,2026-04-06,completed
Item SKU Industrial 321,9,9,629.46,629.46,2024-02-05,2024-02-13,completed_late
Item SKU Industrial 128,45,45,1466.1,1466.1,2025-01-06,2025-01-06,completed
Item SKU Industrial 225,25,25,228.75,228.75,2025-02-16,2025-02-16,completed
Item SKU Industrial 92,28,28,895.72,895.72,2025-08-29,2025-08-29,completed
Item SKU Industrial 281,51,51,756.84,756.84,2024-01-18,2024-01-18,completed
Item SKU Industrial 337,4,4,337.76,388.42,2024-03-11,2024-03-11,completed
Item SKU Industrial 474,49,49,2982.14,2982.14,2026-01-23,2026-01-23,completed
Item SKU Industrial 357,31,31,5287.36,5287.36,2025-11-21,2025-11-23,completed_late
Item SKU Industrial 414,19,19,1200.99,1200.99,2025-11-24,2025-11-24,completed
Item SKU Industrial 43,16,16,711.2,711.2,2024-06-14,2024-06-14,completed
Item SKU Industrial 498,25,25,2388.0,2388.0,2026-04-11,2026-04-11,completed
Item SKU Industrial 161,4,4,1044.68,1044.68,2024-08-17,2024-08-17,completed
Item SKU Industrial 135,35,35,3855.6,3855.6,2025-04-06,2025-04-06,completed
Item SKU Industrial 464,31,31,2495.5,2495.5,2025-02-08,2025-02-08,completed
Item SKU Industrial 107,34,34,3694.78,3694.78,2025-03-24,2025-03-26,completed_late
Item SKU Industrial 399,6,6,322.14,322.14,2025-05-01,2025-05-01,completed
Item SKU Industrial 430,22,22,1307.46,1503.58,2026-01-08,2026-01-08,completed
Item SKU Industrial 366,53,53,2908.64,2908.64,2024-04-11,2024-04-11,completed
Item SKU Industrial 500,36,36,250.92,250.92,2024-07-06,2024-07-06,completed
Item SKU Industrial 356,15,15,289.35,289.35,2024-06-28,2024-06-28,completed
Item SKU Industrial 271,40,40,7246.0,7246.0,2025-03-16,2025-03-16,completed
Item SKU Industrial 121,45,45,1797.3,1797.3,2024-12-13,2024-12-15,completed_late
Item SKU Industrial 21,5,5,1242.15,1242.15,2025-11-21,2025-11-21,completed
Item SKU Industrial 253,38,38,4409.52,4409.52,2026-04-23,2026-04-23,completed
Item SKU Industrial 395,23,23,3405.61,3405.61,2025-11-28,2025-11-28,completed
Item SKU Industrial 40,4,4,366.64,366.64,2025-04-27,2025-04-27,completed
Item SKU Industrial 174,17,17,973.76,973.76,2024-04-28,2024-04-28,completed
Item SKU Industrial 54,17,17,582.76,670.17,2026-03-02,2026-03-02,completed
Item SKU Industrial 339,15,15,712.65,712.65,2025-05-09,2025-05-11,completed_late
Item SKU Industrial 399,40,40,2147.6,2147.6,2025-07-24,2025-08-01,completed_late
Item SKU Industrial 74,14,14,527.52,527.52,2025-05-18,2025-05-18,completed
Item SKU Industrial 136,52,52,4502.68,4502.68,2026-05-01,2026-05-01,completed
Item SKU Industrial 343,29,29,8010.67,8010.67,2025-06-07,2025-06-07,completed
Item SKU Industrial 311,53,53,4366.14,4366.14,2026-03-15,2026-03-15,completed
Item SKU Industrial 51,35,35,2583.7,2583.7,2025-09-08,2025-09-08,completed
Item SKU Industrial 128,14,14,456.12,456.12,2024-07-19,2024-07-21,completed_late
Item SKU Industrial 103,24,24,1563.84,1563.84,2024-05-04,2024-05-04,completed
Item SKU Industrial 379,46,46,1632.54,1632.54,2026-01-09,2026-01-09,completed
Item SKU Industrial 39,4,4,313.6,360.64,2026-01-07,2026-01-07,completed
Item SKU Industrial 364,8,8,465.12,465.12,2025-09-30,2025-09-30,completed
Item SKU Industrial 209,9,9,318.87,318.87,2026-05-15,2026-05-15,completed
Item SKU Industrial 22,41,41,7935.14,7935.14,2025-07-05,2025-07-05,completed
Item SKU Industrial 171,3,3,119.01,119.01,2025-12-20,2025-12-22,completed_late
Item SKU Industrial 391,22,22,1557.16,1557.16,2025-06-23,2025-06-23,completed
Item SKU Industrial 498,14,14,1337.28,1337.28,2024-06-15,2024-06-15,completed
Item SKU Industrial 280,5,5,288.4,288.4,2024-01-28,2024-01-28,completed
Item SKU Industrial 118,22,22,606.1,606.1,2024-06-01,2024-06-01,completed
Item SKU Industrial 77,16,16,1132.32,1132.32,2025-10-29,2025-10-29,completed
Item SKU Industrial 204,14,14,802.76,802.76,2025-05-05,2025-05-05,completed
Item SKU Industrial 155,2,2,358.42,412.18,2025-05-16,2025-05-18,completed_late
Item SKU Industrial 275,19,19,1023.72,1023.72,2024-11-04,2024-11-04,completed
Item SKU Industrial 437,17,17,2248.76,2248.76,2024-09-02,2024-09-02,completed
Item SKU Industrial 100,45,45,2904.3,2904.3,2024-05-16,2024-05-16,completed
Item SKU Industrial 208,4,4,209.28,209.28,2026-05-01,2026-05-01,completed
Item SKU Industrial 146,26,26,2036.58,2036.58,2025-02-25,2025-02-25,completed
Item SKU Industrial 123,48,48,480.0,480.0,2024-05-10,2024-05-10,completed
Item SKU Industrial 181,3,3,126.33,126.33,2025-05-11,2025-05-13,completed_late
Item SKU Industrial 130,13,13,1281.93,1281.93,2026-05-10,2026-05-10,completed
Item SKU Industrial 90,46,46,13086.54,13086.54,2026-04-11,2026-04-19,completed_late
Item SKU Industrial 281,5,5,74.2,74.2,2024-08-03,2024-08-03,completed
Item SKU Industrial 76,49,49,5694.29,6548.43,2025-11-17,2025-11-17,completed
Item SKU Industrial 115,12,12,2329.68,2329.68,2025-05-05,2025-05-05,completed
Item SKU Industrial 242,20,20,183.6,183.6,2024-12-15,2024-12-15,completed
Item SKU Industrial 349,15,15,1814.1,1814.1,2026-04-25,2026-04-27,completed_late
Item SKU Industrial 442,3,3,270.48,270.48,2026-03-22,2026-03-22,completed
Item SKU Industrial 342,53,53,8398.38,8398.38,2026-05-24,2026-05-24,completed
Item SKU Industrial 466,2,2,11.88,11.88,2025-02-16,2025-02-16,completed
Item SKU Industrial 290,45,45,678.6,678.6,2025-11-14,2025-11-14,completed
Item SKU Industrial 407,17,17,1208.19,1208.19,2026-02-08,2026-02-08,completed
Item SKU Industrial 425,31,31,6970.66,6970.66,2026-03-08,2026-03-08,completed
Item SKU Industrial 19,3,3,346.44,346.44,2025-02-03,2025-02-05,completed_late
Item SKU Industrial 324,52,52,1040.52,1196.6,2026-01-25,2026-01-25,completed
Item SKU Industrial 459,41,41,745.38,745.38,2026-02-06,2026-02-06,completed
Item SKU Industrial 453,49,49,1981.07,1981.07,2026-01-23,2026-01-23,completed
Item SKU Industrial 113,38,38,1060.96,1060.96,2026-02-09,2026-02-09,completed
Item SKU Industrial 53,50,50,9230.0,9230.0,2026-01-03,2026-01-03,completed
Item SKU Industrial 183,3,3,27.72,27.72,2025-12-04,2025-12-04,completed
Item SKU Industrial 321,46,46,3217.24,3217.24,2025-03-07,2025-03-09,completed_late
Item SKU Industrial 297,6,6,1327.8,1327.8,2026-05-08,2026-05-08,completed
Item SKU Industrial 164,22,22,1289.42,1289.42,2024-02-11,2024-02-11,completed
Item SKU Industrial 209,22,22,779.46,779.46,2024-11-25,2024-11-25,completed
Item SKU Industrial 393,14,14,2355.78,2355.78,2025-11-24,2025-11-24,completed
Item SKU Industrial 378,37,37,3533.87,4063.95,2024-10-07,2024-10-07,completed
Item SKU Industrial 333,42,42,5628.84,5628.84,2025-11-30,2025-11-30,completed
Item SKU Industrial 365,51,51,1999.2,1999.2,2026-05-02,2026-05-04,completed_late
Item SKU Industrial 179,3,3,195.27,195.27,2024-03-29,2024-03-29,completed
