id_op,id_produto,quantidade_planejada,quantidade_produzida,data_inicio,status
OP008570,P0046,4,4,2026-04-17,Finalizada
OP008571,P0465,25,25,2025-06-16,Finalizada
OP008572,P0135,1,1,2024-09-30,Finalizada
OP008573,P0454,4,4,2024-10-28,Finalizada
OP008574,P0095,52,52,2025-11-25,Finalizada
OP008575,P0010,36,36,2026-01-12,Finalizada
OP008576,P0387,15,15,2026-03-24,Finalizada
OP008577,P0221,36,36,2025-02-12,Finalizada
OP008578,P0200,28,28,2024-03-01,Finalizada
OP008579,P0127,18,18,2025-07-15,Finalizada
OP008580,P0418,50,50,2026-03-18,Finalizada
OP008581,P0352,30,30,2024-06-21,Finalizada
OP008582,P0246,16,16,2024-02-26,Finalizada
OP008583,P0012,11,11,2024-03-17,Finalizada
OP008584,P0421,6,6,2026-04-20,Finalizada
OP008585,P0083,1,1,2026-05-05,Finalizada
OP008586,P0289,52,52,2025-12-22,Finalizada
OP008587,P0037,8,8,2024-04-26,Finalizada
OP008588,P0470,34,34,2025-12-24,Finalizada
OP008589,P0078,28,28,2025-09-22,Finalizada
OP008590,P0164,14,14,2026-04-27,Finalizada
OP008591,P0258,9,9,2026-04-23,Finalizada
OP008592,P0168,8,8,2026-01-23,Finalizada
OP008593,P0394,31,31,2025-03-10,Finalizada
OP008594,P0378,17,17,2026-03-27,Finalizada
OP008595,P0079,45,45,2025-02-19,Finalizada
OP008596,P0105,16,16,2025-07-23,Finalizada
OP008597,P0408,46,46,2025-10-25,Finalizada
OP008598,P0302,30,30,2024-08-22,Finalizada
OP008599,P0256,30,30,2025-11-10,Finalizada
OP008600,P0328,8,8,2024-10-21,Finalizada
OP008601,P0472,48,48,2025-11-05,Finalizada
OP008602,P0330,12,12,2025-08-18,Finalizada
OP008603,P0004,45,45,2025-09-23,Finalizada
OP008604,P0095,11,11,2025-01-14,Finalizada
OP008605,P0471,24,24,2025-07-11,Finalizada
OP008606,P0057,45,45,2026-02-02,Finalizada
OP008607,P0100,52,52,2025-12-14,Finalizada
OP008608,P0052,39,39,2025-09-10,Finalizada
OP008609,P0439,46,46,2025-08-15,Finalizada
OP008610,P0117,19,19,2024-11-01,Finalizada
OP008611,P0431,53,53,2026-04-03,Finalizada
OP008612,P0371,40,40,2026-05-21,Finalizada
OP008613,P0428,7,7,2026-02-16,Finalizada
OP008614,P0215,46,46,2024-03-22,Finalizada
OP008615,P0272,42,42,2026-01-28,Finalizada
OP008616,P0402,24,24,2026-04-28,Finalizada
OP008617,P0231,26,26,2024-01-05,Finalizada
OP008618,P0411,13,13,2025-02-03,Finalizada
OP008619,P0410,1,1,2025-01-25,Finalizada
OP008620,P0290,53,53,2025-04-09,Finalizada
OP008621,P0445,22,22,2025-05-22,Finalizada
OP008622,P0231,24,24,2024-07-15,Finalizada
OP008623,P0273,34,34,2024-07-01,Finalizada
OP008624,P0216,51,51,2025-08-28,Finalizada
OP008625,P0253,37,37,2025-10-21,Finalizada
OP008626,P0034,49,49,2025-11-18,Finalizada
OP008627,P0072,51,51,2024-06-26,Finalizada
OP008628,P0420,34,34,2024-11-22,Finalizada
OP008629,P0253,44,44,2024-08-05,Finalizada
OP008630,P0462,13,13,2026-01-14,Finalizada
OP008631,P0333,17,17,2024-06-04,Finalizada
OP008632,P0046,5,5,2024-02-14,Finalizada
OP008633,P0039,34,34,2024-09-13,Finalizada
OP008634,P0353,29,29,2024-08-15,Finalizada
OP008635,P0205,35,35,2025-09-10,Finalizada
OP008636,P0053,4,4,2024-11-13,Finalizada
OP008637,P0099,16,16,2025-11-17,Finalizada
OP008638,P0461,20,20,2025-08-26,Finalizada
OP008639,P0399,51,51,2025-05-16,Finalizada
OP008640,P0172,12,12,2025-11-12,Finalizada
OP008641,P0074,11,11,2025-03-31,Finalizada
OP008642,P0413,50,50,2025-07-16,Finalizada
OP008643,P0335,12,12,2025-04-01,Finalizada
OP008644,P0129,50,50,2025-06-19,Finalizada
OP008645,P0477,7,7,2024-11-06,Finalizada
OP008646,P0008,29,29,2024-08-13,Finalizada
OP008647,P0236,25,25,2024-12-09,Finalizada
OP008648,P0353,37,37,2024-01-15,Finalizada
OP008649,P0035,48,48,2024-04-01,Finalizada
OP008650,P0374,49,49,2024-07-25,Finalizada
OP008651,P0145,19,19,2025-05-14,Finalizada
OP008652,P0141,39,39,2025-08-13,Finalizada
OP008653,P0214,47,47,2024-10-11,Finalizada
OP008654,P0189,34,34,2025-09-08,Finalizada
OP008655,P0123,30,30,2025-07-11,Finalizada
OP008656,P0221,19,19,2026-03-31,Finalizada
OP008657,P0077,41,41,2025-09-30,Finalizada
OP008658,P0049,9,9,2024-12-06,Finalizada
OP008659,P0045,50,50,2026-01-26,Finalizada
OP008660,P0464,27,27,2025-10-25,Finalizada
OP008661,P0270,48,48,2025-06-24,Finalizada
OP008662,P0174,44,44,2024-01-22,Finalizada
OP008663,P0484,53,53,2024-01-30,Finalizada
OP008664,P0298,19,19,2025-01-03,Finalizada
OP008665,P0159,1,1,2025-12-08,Finalizada
OP008666,P0349,34,34,2026-05-07,Finalizada
OP008667,P0362,23,23,2025-07-17,Finalizada
OP008668,P0058,5,5,2025-01-16,Finalizada
OP008669,P0055,26,26,2024-07-10,Finalizada
OP008670,P0490,28,28,2025-04-14,Finalizada
OP008671,P0371,26,26,2026-03-12,Finalizada
OP008672,P0440,7,7,2025-02-28,Finalizada
OP008673,P0192,15,15,2024-11-01,Finalizada
OP008674,P0498,38,38,2025-11-03,Finalizada
OP008675,P0353,46,46,2026-01-24,Finalizada
OP008676,P0437,40,40,2025-05-07,Finalizada
OP008677,P0053,1,1,2024-03-01,Finalizada
OP008678,P0228,15,15,2024-10-19,Finalizada
OP008679,P0007,7,7,2025-07-09,Finalizada
OP008680,P0221,34,34,2024-06-26,Finalizada
OP008681,P0317,42,42,2025-12-18,Finalizada
OP008682,P0492,46,46,2025-09-26,Finalizada
OP008683,P0327,18,18,2025-10-27,Finalizada
OP008684,P0081,25,25,2026-04-22,Finalizada
OP008685,P0177,39,39,2025-06-19,Finalizada
OP008686,P0378,14,14,2024-07-03,Finalizada
OP008687,P0307,31,31,2024-04-24,Finalizada
OP008688,P0285,6,6,2024-04-22,Finalizada
OP008689,P0279,45,45,2024-04-03,Finalizada
OP008690,P0145,3,3,2024-12-20,Finalizada
OP008691,P0295,12,12,2024-06-07,Finalizada
OP008692,P0154,20,20,2025-01-09,Finalizada
OP008693,P0479,9,9,2024-04-02,Finalizada
OP008694,P0189,48,48,2024-08-08,Finalizada
OP008695,P0210,36,36,2026-01-15,Finalizada
OP008696,P0320,2,2,2025-10-21,Finalizada
OP008697,P0157,6,6,2025-11-18,Finalizada
OP008698,P0012,27,27,2025-04-12,Finalizada
OP008699,P0112,18,18,2026-05-04,Finalizada
OP008700,P0185,2,2,2025-02-21,Finalizada
OP008701,P0129,38,38,2024-12-04,Finalizada
OP008702,P0264,35,35,2025-04-10,Finalizada
OP008703,P0485,17,17,2024-04-15,Finalizada
OP008704,P0282,16,16,2024-12-28,Finalizada
OP008705,P0472,28,28,2025-09-24,Finalizada
OP008706,P0141,6,6,2024-03-08,Finalizada
OP008707,P0375,8,8,2024-10-10,Finalizada
OP008708,P0319,41,41,2026-01-17,Finalizada
OP008709,P0126,41,41,2026-05-07,Finalizada
OP008710,P0175,51,51,2026-01-15,Finalizada
OP008711,P0357,19,19,2025-12-07,Finalizada
OP008712,P0047,35,35,2024-10-17,Finalizada
OP008713,P0293,18,18,2026-03-24,Finalizada
OP008714,P0040,14,14,2025-09-01,Finalizada
OP008715,P0384,47,47,2024-07-08,Finalizada
OP008716,P0382,49,49,2024-12-13,Finalizada
OP008717,P0324,6,6,2026-01-04,Finalizada
OP008718,P0266,6,6,2024-03-27,Finalizada
OP008719,P0131,12,12,2026-01-22,Finalizada
OP008720,P0413,14,14,2025-01-02,Finalizada
OP008721,P0431,27,27,2026-01-05,Finalizada
OP008722,P0208,25,25,2024-03-01,Finalizada
OP008723,P0386,2,2,2025-06-13,Finalizada
OP008724,P0343,22,22,2025-12-23,Finalizada
OP008725,P0413,19,19,2026-02-11,Finalizada
OP008726,P0348,24,24,2026-02-03,Finalizada
OP008727,P0355,40,40,2025-11-27,Finalizada
OP008728,P0022,33,33,2026-04-03,Finalizada
OP008729,P0321,9,9,2024-02-02,Finalizada
OP008730,P0128,45,45,2025-01-03,Finalizada
OP008731,P0225,25,25,2025-02-13,Finalizada
OP008732,P0092,28,28,2025-08-26,Finalizada
OP008733,P0281,51,51,2024-01-15,Finalizada
OP008734,P0337,4,4,2024-03-08,Finalizada
OP008735,P0474,49,49,2026-01-20,Finalizada
OP008736,P0357,31,31,2025-11-18,Finalizada
OP008737,P0414,19,19,2025-11-21,Finalizada
OP008738,P0043,16,16,2024-06-11,Finalizada
OP008739,P0498,25,25,2026-04-08,Finalizada
OP008740,P0161,4,4,2024-08-14,Finalizada
OP008741,P0135,35,35,2025-04-03,Finalizada
OP008742,P0464,31,31,2025-02-05,Finalizada
OP008743,P0107,34,34,2025-03-21,Finalizada
OP008744,P0399,6,6,2025-04-28,Finalizada
OP008745,P0430,22,22,2026-01-05,Finalizada
OP008746,P0366,53,53,2024-04-08,Finalizada
OP008747,P0500,36,36,2024-07-03,Finalizada
OP008748,P0356,15,15,2024-06-25,Finalizada
OP008749,P0271,40,40,2025-03-13,Finalizada
OP008750,P0121,45,45,2024-12-10,Finalizada
OP008751,P0021,5,5,2025-11-18,Finalizada
OP008752,P0253,38,38,2026-04-20,Finalizada
OP008753,P0395,23,23,2025-11-25,Finalizada
OP008754,P0040,4,4,2025-04-24,Finalizada
OP008755,P0174,17,17,2024-04-25,Finalizada
OP008756,P0054,17,17,2026-02-27,Finalizada
OP008757,P0339,15,15,2025-05-06,Finalizada
OP008758,P0399,40,40,2025-07-21,Finalizada
OP008759,P0074,14,14,2025-05-15,Finalizada
OP008760,P0136,52,52,2026-04-28,Finalizada
OP008761,P0343,29,29,2025-06-04,Finalizada
OP008762,P0311,53,53,2026-03-12,Finalizada
OP008763,P0051,35,35,2025-09-05,Finalizada
OP008764,P0128,14,14,2024-07-16,Finalizada
OP008765,P0103,24,24,2024-05-01,Finalizada
OP008766,P0379,46,46,2026-01-06,Finalizada
OP008767,P0039,4,4,2026-01-04,Finalizada
OP008768,P0364,8,8,2025-09-27,Finalizada
OP008769,P0209,9,9,2026-05-12,Finalizada
OP008770,P0022,41,41,2025-07-02,Finalizada
OP008771,P0171,3,3,2025-12-17,Finalizada
OP008772,P0391,22,22,2025-06-20,Finalizada
OP008773,P0498,14,14,2024-06-12,Finalizada
OP008774,P0280,5,5,2024-01-25,Finalizada
OP008775,P0118,22,22,2024-05-29,Finalizada
OP008776,P0077,16,16,2025-10-26,Finalizada
OP008777,P0204,14,14,2025-05-02,Finalizada
OP008778,P0155,2,2,2025-05-13,Finalizada
OP008779,P0275,19,19,2024-11-01,Finalizada
OP008780,P0437,17,17,2024-08-30,Finalizada
OP008781,P0100,45,45,2024-05-13,Finalizada
OP008782,P0208,4,4,2026-04-28,Finalizada
OP008783,P0146,26,26,2025-02-22,Finalizada
OP008784,P0123,48,48,2024-05-07,Finalizada
OP008785,P0181,3,3,2025-05-08,Finalizada
OP008786,P0130,13,13,2026-05-07,Finalizada
OP008787,P0090,46,46,2026-04-08,Finalizada
OP008788,P0281,5,5,2024-07-31,Finalizada
OP008789,P0076,49,49,2025-11-14,Finalizada
OP008790,P0115,12,12,2025-05-02,Finalizada
OP008791,P0242,20,20,2024-12-12,Finalizada
OP008792,P0349,15,15,2026-04-22,Finalizada
OP008793,P0442,3,3,2026-03-19,Finalizada
OP008794,P0342,53,53,2026-05-21,Finalizada
OP008795,P0466,2,2,2025-02-13,Finalizada
OP008796,P0290,45,45,2025-11-11,Finalizada
OP008797,P0407,17,17,2026-02-05,Finalizada
OP008798,P0425,31,31,2026-03-05,Finalizada
OP008799,P0019,3,3,2025-01-31,Finalizada
OP008800,P0324,52,52,2026-01-22,Finalizada
OP008801,P0459,41,41,2026-02-03,Finalizada
OP008802,P0453,49,49,2026-01-20,Finalizada
OP008803,P0113,38,38,2026-02-06,Finalizada
OP008804,P0053,50,50,2025-12-31,Finalizada
OP008805,P0183,3,3,2025-12-01,Finalizada
OP008806,P0321,46,46,2025-03-04,Finalizada
OP008807,P0297,6,6,2026-05-05,Finalizada
OP008808,P0164,22,22,2024-02-08,Finalizada
OP008809,P0209,22,22,2024-11-22,Finalizada
OP008810,P0393,14,14,2025-11-21,Finalizada
OP008811,P0378,37,37,2024-10-04,Finalizada
OP008812,P0333,42,42,2025-11-27,Finalizada
OP008813,P0365,51,51,2026-04-29,Finalizada
OP008814,P0179,3,3,2024-03-26,Finalizada
OP008815,P0365,1,1,2025-09-10,Finalizada
OP008816,P0383,23,23,2026-04-06,Finalizada
OP008817,P0432,36,36,2026-02-25,Finalizada
OP008818,P0221,5,5,2024-04-24,Finalizada
OP008819,P0308,20,20,2026-04-06,Finalizada
OP008820,P0203,19,19,2026-02-09,Finalizada
OP008821,P0212,40,40,2025-01-08,Finalizada
OP008822,P0410,47,47,2025-11-07,Finalizada
OP008823,P0009,51,51,2025-01-12,Finalizada
OP008824,P0061,5,5,2024-02-16,Finalizada
OP008825,P0438,14,14,2026-02-02,Finalizada
OP008826,P0027,36,36,2025-05-18,Finalizada
OP008827,P0147,31,31,2024-06-28,Finalizada
OP008828,P0146,17,17,2024-09-12,Finalizada
OP008829,P0227,53,53,2026-01-08,Finalizada
OP008830,P0186,51,51,2026-04-23,Finalizada
OP008831,P0202,24,24,2024-10-04,Finalizada
OP008832,P0172,9,9,2024-09-20,Finalizada
OP008833,P0122,17,17,2024-06-05,Finalizada
OP008834,P0120,41,41,2025-09-23,Finalizada
OP008835,P0388,24,24,2025-03-20,Finalizada
OP008836,P0283,16,16,2026-02-18,Finalizada
OP008837,P0292,5,5,2025-02-27,Finalizada
OP008838,P0053,15,15,2024-11-14,Finalizada
OP008839,P0195,36,36,2024-12-02,Finalizada
OP008840,P0078,16,16,2025-05-12,Finalizada
OP008841,P0065,39,39,2025-08-29,Finalizada
OP008842,P0023,15,15,2025-03-07,Finalizada
OP008843,P0213,51,51,2026-01-07,Finalizada
OP008844,P0262,20,20,2024-11-11,Finalizada
OP008845,P0387,35,35,2024-02-13,Finalizada
OP008846,P0168,28,28,2025-01-16,Finalizada
OP008847,P0361,23,23,2026-04-01,Finalizada
OP008848,P0459,31,31,2026-02-20,Finalizada
OP008849,P0469,2,2,2026-01-15,Finalizada
OP008850,P0335,46,46,2026-02-15,Finalizada
OP008851,P0269,53,53,2024-02-24,Finalizada
OP008852,P0033,8,8,2025-02-20,Finalizada
OP008853,P0129,1,1,2025-08-05,Finalizada
OP008854,P0495,35,35,2025-10-13,Finalizada
OP008855,P0390,51,51,2026-02-12,Finalizada
OP008856,P0303,9,9,2025-12-16,Finalizada
OP008857,P0333,8,8,2025-06-17,Finalizada
OP008858,P0114,47,47,2024-07-30,Finalizada
OP008859,P0028,17,17,2025-03-27,Finalizada
OP008860,P0215,38,38,2024-01-22,Finalizada
OP008861,P0153,6,6,2025-02-25,Finalizada
OP008862,P0143,34,34,2024-05-14,Finalizada
OP008863,P0324,46,46,2024-06-27,Finalizada
OP008864,P0376,52,52,2025-03-20,Finalizada
OP008865,P0101,15,15,2024-04-24,Finalizada
OP008866,P0365,27,27,2025-02-17,Finalizada
OP008867,P0268,16,16,2025-01-10,Finalizada
OP008868,P0470,19,19,2025-09-12,Finalizada
OP008869,P0072,13,13,2025-05-13,Finalizada
OP008870,P0384,35,35,2025-09-04,Finalizada
OP008871,P0340,12,12,2025-02-14,Finalizada
OP008872,P0020,9,9,2025-11-12,Finalizada
OP008873,P0098,16,16,2024-07-16,Finalizada
OP008874,P0132,48,48,2025-03-04,Finalizada
OP008875,P0211,9,9,2025-12-25,Finalizada
OP008876,P0068,2,2,2025-07-02,Finalizada
OP008877,P0500,15,15,2025-12-02,Finalizada
OP008878,P0277,37,37,2025-02-15,Finalizada
OP008879,P0263,19,19,2025-07-01,Finalizada
OP008880,P0345,52,52,2025-01-14,Finalizada
OP008881,P0219,40,40,2026-05-21,Finalizada
OP008882,P0131,38,38,2024-01-15,Finalizada
OP008883,P0324,35,35,2026-03-02,Finalizada
OP008884,P0037,33,33,2026-01-13,Finalizada
OP008885,P0418,22,22,2026-03-12,Finalizada
OP008886,P0279,22,22,2025-08-19,Finalizada
OP008887,P0427,20,20,2025-11-27,Finalizada
OP008888,P0384,19,19,2025-06-19,Finalizada
OP008889,P0310,2,2,2025-08-12,Finalizada
OP008890,P0067,53,53,2024-01-19,Finalizada
OP008891,P0121,50,50,2025-12-29,Finalizada
OP008892,P0327,34,34,2025-12-04,Finalizada
OP008893,P0103,30,30,2025-05-16,Finalizada
OP008894,P0472,40,40,2025-05-16,Finalizada
OP008895,P0073,24,24,2025-07-30,Finalizada
OP008896,P0368,33,33,2025-12-26,Finalizada
OP008897,P0205,14,14,2025-08-06,Finalizada
OP008898,P0112,53,53,2025-08-14,Finalizada
OP008899,P0333,49,49,2025-06-30,Finalizada
OP008900,P0008,35,35,2024-11-04,Finalizada
OP008901,P0041,23,23,2024-10-10,Finalizada
OP008902,P0319,6,6,2025-12-15,Finalizada
OP008903,P0491,30,30,2026-04-08,Finalizada
OP008904,P0051,27,27,2024-04-19,Finalizada
OP008905,P0080,28,28,2025-11-05,Finalizada
OP008906,P0114,44,44,2024-11-12,Finalizada
OP008907,P0226,46,46,2025-08-25,Finalizada
OP008908,P0030,17,17,2024-01-08,Finalizada
OP008909,P0415,49,49,2026-04-22,Finalizada
OP008910,P0183,47,47,2025-06-16,Finalizada
OP008911,P0464,17,17,2025-08-04,Finalizada
OP008912,P0084,52,52,2025-08-13,Finalizada
OP008913,P0023,5,5,2025-06-05,Finalizada
OP008914,P0249,41,41,2025-08-20,Finalizada
OP008915,P0404,22,22,2024-02-07,Finalizada
OP008916,P0433,38,38,2025-05-14,Finalizada
OP008917,P0374,37,37,2025-05-28,Finalizada
OP008918,P0427,3,3,2025-04-16,Finalizada
OP008919,P0151,35,35,2025-08-01,Finalizada
OP008920,P0376,12,12,2024-07-02,Finalizada
OP008921,P0306,50,50,2025-12-30,Finalizada
OP008922,P0046,31,31,2025-04-18,Finalizada
OP008923,P0157,44,44,2026-02-24,Finalizada
OP008924,P0360,2,2,2025-09-02,Finalizada
OP008925,P0079,1,1,2024-04-15,Finalizada
OP008926,P0011,48,48,2026-03-16,Finalizada
OP008927,P0081,30,30,2025-09-12,Finalizada
OP008928,P0135,27,27,2025-07-30,Finalizada
OP008929,P0409,4,4,2025-05-21,Finalizada
OP008930,P0038,13,13,2025-12-31,Finalizada
OP008931,P0261,25,25,2025-11-25,Finalizada
OP008932,P0223,3,3,2024-05-07,Finalizada
OP008933,P0380,39,39,2024-02-01,Finalizada
OP008934,P0054,51,51,2026-01-16,Finalizada
OP008935,P0215,35,35,2025-11-04,Finalizada
OP008936,P0170,12,12,2025-05-13,Finalizada
OP008937,P0421,20,20,2024-10-04,Finalizada
OP008938,P0218,34,34,2025-12-25,Finalizada
OP008939,P0269,17,17,2024-03-05,Finalizada
OP008940,P0049,27,27,2025-02-27,Finalizada
OP008941,P0326,11,11,2025-01-01,Finalizada
OP008942,P0004,23,23,2026-04-29,Finalizada
OP008943,P0454,45,45,2026-03-02,Finalizada
OP008944,P0257,28,28,2024-08-14,Finalizada
OP008945,P0179,40,40,2024-05-02,Finalizada
OP008946,P0161,40,40,2025-06-13,Finalizada
OP008947,P0079,14,14,2025-08-02,Finalizada
OP008948,P0208,39,39,2026-02-03,Finalizada
OP008949,P0013,20,20,2025-04-22,Finalizada
OP008950,P0167,13,13,2026-03-31,Finalizada
OP008951,P0263,2,2,2025-02-26,Finalizada
OP008952,P0346,52,52,2025-12-31,Finalizada
OP008953,P0077,4,4,2025-11-11,Finalizada
OP008954,P0240,39,39,2024-11-04,Finalizada
OP008955,P0397,49,49,2025-05-05,Finalizada
OP008956,P0292,14,14,2025-06-03,Finalizada
OP008957,P0119,18,18,2025-03-11,Finalizada
OP008958,P0028,17,17,2026-05-14,Finalizada
OP008959,P0199,2,2,2024-10-28,Finalizada
OP008960,P0018,50,50,2025-10-20,Finalizada
OP008961,P0111,23,23,2025-03-14,Finalizada
OP008962,P0239,9,9,2025-08-20,Finalizada
OP008963,P0346,5,5,2024-03-11,Finalizada
OP008964,P0364,49,49,2026-05-14,Finalizada
OP008965,P0357,53,53,2026-05-21,Finalizada
OP008966,P0077,26,26,2026-05-04,Finalizada
OP008967,P0116,29,29,2024-09-04,Finalizada
OP008968,P0374,29,29,2026-05-08,Finalizada
OP008969,P0481,22,22,2025-10-13,Finalizada
OP008970,P0342,16,16,2025-09-23,Finalizada
OP008971,P0388,22,22,2025-07-24,Finalizada
OP008972,P0484,41,41,2025-12-01,Finalizada
OP008973,P0032,39,39,2025-03-14,Finalizada
OP008974,P0378,11,11,2024-10-27,Finalizada
OP008975,P0098,48,48,2025-06-24,Finalizada
OP008976,P0139,20,20,2026-04-14,Finalizada
OP008977,P0182,15,15,2024-08-13,Finalizada
OP008978,P0409,53,53,2025-05-11,Finalizada
OP008979,P0264,44,44,2024-05-08,Finalizada
OP008980,P0454,28,28,2025-06-11,Finalizada
OP008981,P0197,29,29,2026-01-15,Finalizada
OP008982,P0316,24,24,2024-07-04,Finalizada
OP008983,P0335,36,36,2025-01-06,Finalizada
OP008984,P0221,31,31,2024-08-09,Finalizada
OP008985,P0436,45,45,2025-11-09,Finalizada
OP008986,P0242,44,44,2025-06-27,Finalizada
OP008987,P0099,14,14,2026-03-31,Finalizada
OP008988,P0243,33,33,2026-01-09,Finalizada
OP008989,P0370,12,12,2025-09-16,Finalizada
OP008990,P0352,20,20,2025-06-13,Finalizada
OP008991,P0360,3,3,2025-11-03,Finalizada
OP008992,P0172,1,1,2025-10-28,Finalizada
OP008993,P0202,38,38,2025-06-06,Finalizada
OP008994,P0002,1,1,2026-04-28,Finalizada
OP008995,P0180,15,15,2025-07-21,Finalizada
OP008996,P0102,52,52,2025-04-15,Finalizada
OP008997,P0069,22,22,2026-01-02,Finalizada
OP008998,P0344,19,19,2024-05-28,Finalizada
OP008999,P0280,20,20,2024-06-07,Finalizada
OP009000,P0333,49,49,2024-03-01,Finalizada
OP009001,P0363,28,28,2025-05-29,Finalizada
OP009002,P0157,35,35,2024-05-14,Finalizada
OP009003,P0276,4,4,2025-03-14,Finalizada
OP009004,P0456,44,44,2025-11-19,Finalizada
OP009005,P0064,46,46,2026-01-29,Finalizada
OP009006,P0393,5,5,2026-02-09,Finalizada
OP009007,P0010,37,37,2026-01-29,Finalizada
OP009008,P0468,18,18,2024-04-29,Finalizada
OP009009,P0107,22,22,2024-01-23,Finalizada
OP009010,P0355,51,51,2025-08-18,Finalizada
OP009011,P0354,16,16,2026-04-06,Finalizada
OP009012,P0146,27,27,2026-03-06,Finalizada
OP009013,P0054,15,15,2026-02-19,Finalizada
OP009014,P0406,7,7,2025-04-15,Finalizada
OP009015,P0166,33,33,2024-09-02,Finalizada
OP009016,P0155,19,19,2025-04-29,Finalizada
OP009017,P0133,13,13,2024-06-17,Finalizada
OP009018,P0423,51,51,2026-02-02,Finalizada
OP009019,P0415,25,25,2026-03-18,Finalizada
OP009020,P0488,34,34,2025-01-21,Finalizada
OP009021,P0492,1,1,2025-04-15,Finalizada
OP009022,P0050,23,23,2025-02-17,Finalizada
OP009023,P0070,33,33,2024-09-04,Finalizada
OP009024,P0104,34,34,2025-02-24,Finalizada
OP009025,P0053,24,24,2025-07-17,Finalizada
OP009026,P0474,35,35,2024-01-23,Finalizada
OP009027,P0413,23,23,2024-12-07,Finalizada
OP009028,P0386,42,42,2025-09-26,Finalizada
OP009029,P0078,37,37,2025-05-07,Finalizada
OP009030,P0028,28,28,2025-09-03,Finalizada
OP009031,P0438,51,51,2026-03-03,Finalizada
OP009032,P0106,16,16,2025-11-14,Finalizada
OP009033,P0294,36,36,2025-08-26,Finalizada
OP009034,P0359,46,46,2025-12-03,Finalizada
OP009035,P0244,17,17,2024-07-24,Finalizada
OP009036,P0477,19,19,2025-05-12,Finalizada
OP009037,P0174,9,9,2026-05-20,Finalizada
OP009038,P0350,27,27,2025-04-21,Finalizada
OP009039,P0005,5,5,2025-07-23,Finalizada
OP009040,P0285,42,42,2025-11-03,Finalizada
OP009041,P0149,33,33,2024-05-08,Finalizada
OP009042,P0485,20,20,2024-09-21,Finalizada
OP009043,P0212,18,18,2026-05-04,Finalizada
OP009044,P0487,28,28,2024-05-06,Finalizada
OP009045,P0440,36,36,2025-06-16,Finalizada
OP009046,P0376,25,25,2025-11-24,Finalizada
OP009047,P0018,52,52,2025-01-15,Finalizada
OP009048,P0037,28,28,2025-07-21,Finalizada
OP009049,P0436,24,24,2025-07-29,Finalizada
OP009050,P0348,6,6,2025-03-10,Finalizada
OP009051,P0170,24,24,2025-04-03,Finalizada
OP009052,P0127,24,24,2025-11-18,Finalizada
OP009053,P0053,41,41,2025-11-20,Finalizada
OP009054,P0212,46,46,2026-02-19,Finalizada
OP009055,P0487,17,17,2024-03-29,Finalizada
OP009056,P0176,34,34,2025-02-14,Finalizada
OP009057,P0127,3,3,2025-10-16,Finalizada
OP009058,P0085,16,16,2025-03-30,Finalizada
OP009059,P0436,20,20,2024-04-16,Finalizada
OP009060,P0122,9,9,2025-12-25,Finalizada
OP009061,P0467,51,51,2024-10-08,Finalizada
OP009062,P0070,22,22,2025-08-16,Finalizada
OP009063,P0119,51,51,2025-02-06,Finalizada
OP009064,P0497,19,19,2025-09-24,Finalizada
OP009065,P0350,39,39,2025-12-26,Finalizada
OP009066,P0155,33,33,2025-08-22,Finalizada
OP009067,P0346,11,11,2025-04-30,Finalizada
OP009068,P0017,39,39,2026-04-24,Finalizada
OP009069,P0067,29,29,2026-02-19,Finalizada
OP009070,P0462,42,42,2025-02-26,Finalizada
OP009071,P0094,11,11,2024-10-04,Finalizada
OP009072,P0137,19,19,2024-05-24,Finalizada
OP009073,P0432,24,24,2025-05-13,Finalizada
OP009074,P0112,23,23,2025-11-03,Finalizada
OP009075,P0242,44,44,2024-11-20,Finalizada
OP009076,P0301,15,15,2025-10-28,Finalizada
OP009077,P0227,2,2,2025-09-19,Finalizada
OP009078,P0101,6,6,2024-08-19,Finalizada
OP009079,P0441,49,49,2025-03-10,Finalizada
OP009080,P0139,37,37,2026-01-01,Finalizada
OP009081,P0409,34,34,2026-03-20,Finalizada
OP009082,P0376,20,20,2024-12-03,Finalizada
OP009083,P0211,13,13,2026-05-11,Finalizada
OP009084,P0393,35,35,2025-10-10,Finalizada
OP009085,P0315,7,7,2025-04-25,Finalizada
OP009086,P0460,15,15,2025-10-28,Finalizada
OP009087,P0348,30,30,2025-10-07,Finalizada
OP009088,P0396,6,6,2025-06-23,Finalizada
