id_pedido,data_emissao,id_cliente,id_produto,quantidade,valor_unitario,total,custo_total_item,status
V014571,2025-12-17,C0183,P0059,49,25.99,722.64,556.98,Faturado
V014572,2025-12-17,C0177,P0030,47,67.86,1809.8,1551.73,Faturado
V014573,2025-12-17,C0077,P0267,8,68.31,310.09,229.21,Faturado
V014574,2025-12-17,C0095,P0464,17,140.34,1353.78,1031.55,Faturado
V014575,2025-12-17,C0187,P0375,35,156.82,3114.5,2667.78,Faturado
V014576,2025-12-17,C0083,P0154,36,18.7,382.0,233.64,Faturado
V014577,2025-12-17,C0093,P0350,27,138.16,2116.73,1647.9,Faturado
V014578,2025-12-17,C0022,P0002,40,289.53,6571.63,4189.51,Faturado
V014579,2025-12-17,C0105,P0418,45,115.75,2955.65,1942.26,Faturado
V014580,2025-12-17,C0085,P0169,33,177.07,3315.72,2205.89,Faturado
V014581,2025-12-17,C0061,P0214,11,30.55,190.69,136.15,Faturado
V014582,2025-12-17,C0208,P0251,21,79.05,941.98,693.48,Faturado
V014583,2025-12-17,C0158,P0031,6,348.82,1187.6,773.29,Faturado
V014584,2025-12-17,C0069,P0319,48,51.64,1406.52,936.74,Faturado
V014585,2025-12-17,C0233,P0183,21,14.38,171.36,146.26,Faturado
V014586,2025-12-17,C0188,P0373,28,127.64,2027.98,1418.31,Faturado
V014587,2025-12-17,C0233,P0189,17,12.2,117.69,78.04,Faturado
V014588,2025-12-17,C0006,P0213,18,30.7,313.57,264.58,Faturado
V014589,2025-12-17,C0085,P0127,11,125.21,781.54,516.4,Faturado
V014590,2025-12-17,C0234,P0292,46,52.35,1366.45,1032.24,Faturado
V014591,2025-12-17,C0114,P0296,44,38.56,962.74,667.64,Faturado
V014592,2025-12-17,C0139,P0023,25,94.05,1334.19,823.13,Faturado
V014593,2025-12-17,C0024,P0410,30,40.06,681.95,504.05,Faturado
V014594,2025-12-17,C0220,P0018,25,79.79,1131.9,821.62,Faturado
V014595,2025-12-17,C0248,P0079,7,365.24,1450.76,1191.16,Faturado
V014596,2025-12-17,C0079,P0034,49,363.69,10112.22,6155.62,Faturado
V014597,2025-12-17,C0231,P0470,37,34.14,716.78,553.33,Faturado
V014598,2025-12-17,C0110,P0412,46,141.34,3689.28,2343.95,Faturado
V014599,2025-12-17,C0104,P0107,27,188.49,2887.83,2211.66,Faturado
V014600,2025-12-17,C0051,P0305,26,310.94,4587.43,3728.96,Faturado
V014601,2025-12-17,C0239,P0448,13,70.86,522.71,363.16,Faturado
V014602,2025-12-18,C0077,P0441,3,119.73,203.82,172.54,Faturado
V014603,2025-12-18,C0212,P0201,39,457.93,10134.05,6996.29,Faturado
V014604,2025-12-18,C0033,P0064,8,193.75,879.53,699.69,Faturado
V014605,2025-12-18,C0098,P0415,46,451.42,11783.05,8053.35,Faturado
V014606,2025-12-18,C0166,P0004,46,262.68,6856.52,5338.04,Faturado
V014607,2025-12-18,C0126,P0438,2,29.97,34.01,27.35,Faturado
V014608,2025-12-18,C0157,P0083,6,104.85,356.98,293.66,Faturado
V014609,2025-12-18,C0250,P0193,48,96.3,2622.93,1646.62,Faturado
V014610,2025-12-18,C0061,P0477,41,217.92,5069.91,3738.57,Faturado
V014611,2025-12-18,C0032,P0493,15,40.12,341.48,222.18,Faturado
V014612,2025-12-18,C0139,P0006,47,28.86,769.69,659.31,Faturado
V014613,2025-12-18,C0018,P0193,12,96.3,655.73,411.65,Faturado
V014614,2025-12-18,C0045,P0217,41,163.61,3806.39,2596.02,Faturado
V014615,2025-12-18,C0021,P0347,48,39.99,1089.21,836.51,Faturado
V014616,2025-12-18,C0012,P0022,32,303.23,5506.07,4668.37,Faturado
V014617,2025-12-18,C0244,P0145,6,34.45,117.29,92.08,Faturado
V014618,2025-12-18,C0103,P0443,27,86.37,1323.26,888.57,Faturado
V014619,2025-12-18,C0020,P0285,47,136.87,3650.27,2973.09,Faturado
V014620,2025-12-18,C0007,P0451,13,388.59,2866.51,1859.58,Faturado
V014621,2025-12-18,C0091,P0145,23,34.45,449.61,352.98,Faturado
V014622,2025-12-18,C0248,P0002,10,289.53,1642.91,1047.38,Faturado
V014623,2025-12-18,C0199,P0288,14,149.62,1188.6,745.99,Faturado
V014624,2025-12-18,C0130,P0406,3,187.6,319.35,224.6,Faturado
V014625,2025-12-18,C0043,P0359,12,121.06,824.33,565.79,Faturado
V014626,2025-12-18,C0097,P0225,25,16.26,230.66,172.43,Faturado
V014627,2025-12-18,C0021,P0442,1,144.21,81.83,67.96,Faturado
V014628,2025-12-18,C0029,P0437,32,283.86,5154.34,3190.72,Faturado
V014629,2025-12-18,C0032,P0214,24,30.55,416.05,297.05,Faturado
V014630,2025-12-18,C0173,P0431,48,210.02,5720.33,4673.55,Faturado
V014631,2025-12-18,C0076,P0388,42,52.85,1259.54,774.06,Faturado
V014632,2025-12-18,C0205,P0166,9,472.03,2410.63,1647.97,Faturado
V014633,2025-12-18,C0103,P0373,1,127.64,72.43,50.65,Faturado
V014634,2025-12-18,C0236,P0141,42,14.01,333.89,253.27,Faturado
V014635,2025-12-18,C0113,P0317,39,93.12,2060.76,1344.64,Faturado
V014636,2025-12-18,C0187,P0471,10,90.33,512.57,421.89,Faturado
V014637,2025-12-18,C0104,P0064,44,193.75,4837.42,3848.28,Faturado
V014638,2025-12-19,C0127,P0379,39,71.17,1575.0,1043.31,Faturado
V014639,2025-12-19,C0108,P0452,41,73.78,1716.49,1122.78,Faturado
V014640,2025-12-19,C0138,P0500,45,13.86,353.91,236.42,Faturado
V014641,2025-12-19,C0041,P0380,49,32.5,903.65,701.4,Faturado
V014642,2025-12-19,C0053,P0109,49,158.15,4397.28,3227.4,Faturado
V014643,2025-12-19,C0087,P0072,47,650.32,17343.8,12867.32,Faturado
V014644,2025-12-19,C0199,P0208,18,111.77,1141.61,709.88,Faturado
V014645,2025-12-19,C0121,P0065,47,22.73,606.2,502.72,Faturado
V014646,2025-12-19,C0076,P0241,43,390.5,9528.15,7755.67,Faturado
V014647,2025-12-19,C0048,P0079,25,365.24,5181.29,4254.14,Faturado
V014648,2025-12-19,C0143,P0088,27,215.59,3303.02,2451.2,Faturado
V014649,2025-12-19,C0135,P0399,27,85.95,1316.83,1092.7,Faturado
V014650,2025-12-19,C0072,P0178,12,130.41,888.0,569.13,Faturado
V014651,2025-12-19,C0199,P0262,23,124.09,1619.51,1039.7,Faturado
V014652,2025-12-19,C0171,P0066,17,23.3,224.76,160.31,Faturado
V014653,2025-12-19,C0004,P0325,44,108.42,2706.96,2104.07,Faturado
V014654,2025-12-19,C0124,P0371,7,354.75,1409.09,1209.68,Faturado
V014655,2025-12-19,C0242,P0423,24,134.91,1837.28,1332.2,Faturado
V014656,2025-12-19,C0179,P0105,7,121.07,480.9,339.28,Faturado
V014657,2025-12-19,C0071,P0098,29,16.62,273.49,184.06,Faturado
V014658,2025-12-19,C0126,P0487,28,100.58,1598.04,1244.4,Faturado
V014659,2025-12-19,C0059,P0096,23,11.83,154.39,119.1,Faturado
V014660,2025-12-19,C0109,P0413,10,86.84,492.76,322.32,Faturado
V014661,2025-12-19,C0041,P0477,16,217.92,1978.5,1458.96,Faturado
V014662,2025-12-19,C0189,P0472,43,23.38,570.47,450.86,Faturado
V014663,2025-12-19,C0030,P0046,48,245.23,6679.35,5383.07,Faturado
V014664,2025-12-19,C0123,P0378,34,158.21,3052.33,2447.78,Faturado
V014665,2025-12-19,C0146,P0031,25,348.82,4948.35,3222.03,Faturado
V014666,2025-12-19,C0030,P0408,2,53.51,60.73,46.43,Faturado
V014667,2025-12-19,C0135,P0375,5,156.82,444.93,381.11,Faturado
V014668,2025-12-19,C0052,P0382,14,155.17,1232.69,821.02,Faturado
V014669,2025-12-19,C0176,P0399,31,85.95,1511.91,1254.58,Faturado
V014670,2025-12-19,C0023,P0204,40,111.63,2533.73,1728.87,Faturado
V014671,2025-12-19,C0124,P0148,6,535.56,1823.39,1360.38,Faturado
V014672,2025-12-19,C0165,P0132,28,372.75,5922.36,4246.28,Faturado
V014673,2025-12-19,C0071,P0186,9,192.65,983.85,843.93,Faturado
V014674,2025-12-19,C0230,P0461,6,91.43,311.29,208.04,Faturado
V014675,2025-12-19,C0221,P0189,17,12.2,117.69,78.04,Faturado
V014676,2025-12-19,C0226,P0489,40,97.18,2205.75,1681.23,Faturado
V014677,2025-12-20,C0148,P0020,40,72.51,1645.8,1135.19,Faturado
V014678,2025-12-20,C0230,P0440,46,315.91,8245.94,6231.24,Faturado
V014679,2025-12-20,C0047,P0182,5,31.58,89.6,59.13,Faturado
V014680,2025-12-20,C0250,P0048,45,24.35,621.77,451.82,Faturado
V014681,2025-12-20,C0225,P0228,47,39.22,1045.98,791.1,Faturado
V014682,2025-12-20,C0135,P0054,41,74.83,1740.92,1059.42,Faturado
V014683,2025-12-20,C0151,P0102,8,21.5,97.6,80.02,Faturado
V014684,2025-12-20,C0203,P0089,17,141.33,1363.33,1001.18,Faturado
V014685,2025-12-20,C0161,P0144,18,664.64,6788.57,5468.05,Faturado
V014686,2025-12-21,C0158,P0204,38,111.63,2407.04,1642.42,Faturado
V014687,2025-12-21,C0125,P0211,47,51.19,1365.22,1052.2,Faturado
V014688,2025-12-21,C0015,P0329,35,31.65,628.58,378.32,Faturado
V014689,2025-12-21,C0108,P0496,2,80.1,90.9,63.3,Faturado
V014690,2025-12-21,C0004,P0317,5,93.12,264.2,172.39,Faturado
V014691,2025-12-21,C0063,P0126,8,189.68,861.05,605.44,Faturado
V014692,2025-12-21,C0070,P0007,30,188.97,3216.87,2539.93,Faturado
V014693,2025-12-22,C0216,P0031,29,348.82,5740.09,3737.55,Faturado
V014694,2025-12-22,C0197,P0080,13,27.68,204.19,131.5,Faturado
V014695,2025-12-22,C0242,P0358,4,174.13,395.23,283.12,Faturado
V014696,2025-12-22,C0246,P0022,12,303.23,2064.77,1750.64,Faturado
V014697,2025-12-22,C0249,P0289,48,50.62,1378.74,825.3,Faturado
V014698,2025-12-22,C0131,P0242,19,19.45,209.7,131.47,Faturado
V014699,2025-12-22,C0007,P0214,26,30.55,450.72,321.8,Faturado
V014700,2025-12-22,C0088,P0200,44,307.47,7676.7,5765.96,Faturado
V014701,2025-12-22,C0086,P0165,38,30.74,662.84,399.29,Faturado
V014702,2025-12-22,C0140,P0140,16,16.94,153.8,107.46,Faturado
V014703,2025-12-22,C0099,P0370,44,49.64,1239.38,839.77,Faturado
V014704,2025-12-22,C0145,P0453,25,73.92,1048.63,761.88,Faturado
V014705,2025-12-22,C0195,P0320,10,28.3,160.59,122.94,Faturado
V014706,2025-12-22,C0075,P0409,37,73.63,1545.88,1200.94,Faturado
V014707,2025-12-22,C0198,P0438,28,29.97,476.17,382.86,Faturado
V014708,2025-12-22,C0107,P0285,28,136.87,2174.63,1771.2,Faturado
V014709,2025-12-22,C0164,P0013,25,39.3,557.51,444.16,Faturado
V014710,2025-12-22,C0145,P0026,25,26.33,373.52,231.41,Faturado
V014711,2025-12-22,C0086,P0022,12,303.23,2064.77,1750.64,Faturado
V014712,2025-12-22,C0001,P0349,8,212.71,965.6,729.3,Faturado
V014713,2025-12-22,C0236,P0076,36,235.19,4804.42,3153.48,Faturado
V014714,2025-12-22,C0120,P0496,39,80.1,1772.62,1234.4,Faturado
V014715,2025-12-22,C0067,P0366,24,103.17,1405.02,992.82,Faturado
V014716,2025-12-22,C0208,P0491,23,133.02,1736.06,1422.49,Faturado
V014717,2025-12-22,C0099,P0092,37,60.47,1269.58,892.2,Faturado
V014718,2025-12-22,C0206,P0329,11,31.65,197.55,118.9,Faturado
V014719,2025-12-22,C0049,P0375,17,156.82,1512.76,1295.78,Faturado
V014720,2025-12-22,C0051,P0266,28,13.04,207.18,174.97,Faturado
V014721,2025-12-22,C0071,P0048,3,24.35,41.45,30.12,Faturado
V014722,2025-12-22,C0218,P0499,2,88.82,100.8,73.63,Faturado
V014723,2025-12-22,C0120,P0170,29,154.4,2540.77,1870.96,Faturado
V014724,2025-12-22,C0171,P0346,34,427.92,8255.83,5088.54,Faturado
V014725,2025-12-22,C0112,P0245,14,216.9,1723.09,1142.67,Faturado
V014726,2025-12-22,C0031,P0228,33,39.22,734.41,555.45,Faturado
V014727,2025-12-22,C0024,P0187,48,45.92,1250.73,871.97,Faturado
V014728,2025-12-22,C0211,P0437,47,283.86,7570.44,4686.37,Faturado
V014729,2025-12-22,C0037,P0168,18,48.94,499.87,375.83,Faturado
V014730,2025-12-22,C0193,P0203,29,401.75,6611.09,5014.59,Faturado
V014731,2025-12-22,C0217,P0446,2,253.57,287.77,173.37,Faturado
V014732,2025-12-22,C0063,P0006,11,28.86,180.14,154.31,Faturado
V014733,2025-12-22,C0056,P0132,31,372.75,6556.9,4701.24,Faturado
V014734,2025-12-22,C0202,P0245,49,216.9,6030.8,3999.34,Faturado
V014735,2025-12-22,C0018,P0091,13,80.47,593.6,359.43,Faturado
V014736,2025-12-22,C0106,P0311,44,132.05,3296.93,2732.24,Faturado
V014737,2025-12-22,C0193,P0126,26,189.68,2798.43,1967.67,Faturado
V014738,2025-12-23,C0160,P0470,9,34.14,174.35,134.59,Faturado
V014739,2025-12-23,C0015,P0302,27,27.82,426.23,337.64,Faturado
V014740,2025-12-23,C0230,P0054,6,74.83,254.77,155.04,Faturado
V014741,2025-12-23,C0075,P0159,6,131.6,448.05,280.13,Faturado
V014742,2025-12-23,C0194,P0467,4,173.39,393.55,259.57,Faturado
V014743,2025-12-23,C0218,P0109,43,158.15,3858.84,2832.21,Faturado
V014744,2025-12-23,C0191,P0280,3,94.76,161.31,130.43,Faturado
V014745,2025-12-23,C0226,P0153,24,57.91,788.65,519.93,Faturado
V014746,2025-12-23,C0001,P0163,18,52.62,537.46,389.81,Faturado
V014747,2025-12-23,C0203,P0057,32,225.01,4085.74,3229.07,Faturado
V014748,2025-12-23,C0133,P0328,48,71.56,1949.09,1540.24,Faturado
V014749,2025-12-23,C0090,P0325,21,108.42,1291.96,1004.22,Faturado
V014750,2025-12-23,C0006,P0214,48,30.55,832.09,594.1,Faturado
V014751,2025-12-23,C0227,P0028,29,115.56,1901.62,1317.48,Faturado
V014752,2025-12-23,C0244,P0204,32,111.63,2026.98,1383.09,Faturado
V014753,2025-12-23,C0133,P0033,25,11.63,164.98,134.55,Faturado
V014754,2025-12-23,C0116,P0309,12,175.68,1196.25,763.7,Faturado
V014755,2025-12-23,C0073,P0122,46,141.44,3691.89,3048.52,Faturado
V014756,2025-12-23,C0156,P0016,9,708.55,3618.53,2711.91,Faturado
V014757,2025-12-23,C0211,P0154,7,18.7,74.28,45.43,Faturado
V014758,2025-12-23,C0069,P0396,14,27.59,219.18,179.08,Faturado
V014759,2025-12-23,C0215,P0343,20,512.98,5821.7,4164.33,Faturado
V014760,2025-12-23,C0236,P0497,20,57.36,650.97,435.08,Faturado
V014761,2025-12-23,C0044,P0218,10,40.11,227.6,188.6,Faturado
V014762,2025-12-23,C0144,P0105,11,121.07,755.7,533.15,Faturado
V014763,2025-12-23,C0199,P0077,39,132.6,2934.45,2080.45,Faturado
V014764,2025-12-23,C0206,P0087,19,167.14,1801.99,1318.9,Faturado
V014765,2025-12-23,C0150,P0031,19,348.82,3760.75,2448.74,Faturado
V014766,2025-12-23,C0201,P0100,43,122.52,2989.47,2091.9,Faturado
V014767,2025-12-23,C0239,P0155,6,310.06,1055.64,810.51,Faturado
V014768,2025-12-23,C0151,P0292,8,52.35,237.64,179.52,Faturado
V014769,2025-12-23,C0171,P0315,1,41.06,23.3,15.86,Faturado
V014770,2025-12-23,C0068,P0495,23,448.14,5848.72,3562.39,Faturado
V014771,2025-12-23,C0171,P0106,40,158.89,3606.42,2732.6,Faturado
V014772,2025-12-23,C0154,P0471,37,90.33,1896.5,1560.99,Faturado
V014773,2025-12-23,C0041,P0230,10,29.28,166.15,118.95,Faturado
V014774,2025-12-23,C0070,P0003,2,13.53,15.35,11.08,Faturado
V014775,2025-12-23,C0031,P0222,36,175.19,3578.75,2451.47,Faturado
V014776,2025-12-23,C0017,P0121,2,75.39,85.56,60.21,Faturado
V014777,2025-12-24,C0041,P0478,1,45.34,25.73,18.67,Faturado
V014778,2025-12-24,C0182,P0256,29,197.42,3248.69,2765.9,Faturado
V014779,2025-12-24,C0044,P0248,25,79.42,1126.65,838.01,Faturado
V014780,2025-12-24,C0210,P0472,40,23.38,530.67,419.4,Faturado
V014781,2025-12-24,C0081,P0450,26,125.63,1853.47,1385.99,Faturado
V014782,2025-12-24,C0200,P0166,17,472.03,4553.42,3112.84,Faturado
V014783,2025-12-24,C0250,P0470,31,34.14,600.54,463.6,Faturado
V014784,2025-12-24,C0084,P0349,8,212.71,965.6,729.3,Faturado
V014785,2025-12-24,C0139,P0255,5,53.64,152.19,93.85,Faturado
V014786,2025-12-24,C0222,P0078,1,92.8,52.66,34.33,Faturado
V014787,2025-12-24,C0219,P0453,15,73.92,629.18,457.13,Faturado
V014788,2025-12-24,C0231,P0280,36,94.76,1935.74,1565.21,Faturado
V014789,2025-12-24,C0142,P0282,7,60.06,238.56,200.77,Faturado
V014790,2025-12-24,C0170,P0386,46,34.67,904.96,662.96,Faturado
V014791,2025-12-24,C0207,P0430,44,92.78,2316.47,1971.07,Faturado
V014792,2025-12-24,C0012,P0365,27,80.97,1240.53,797.8,Faturado
V014793,2025-12-24,C0212,P0034,35,363.69,7223.02,4396.87,Faturado
V014794,2025-12-24,C0017,P0446,27,253.57,3884.91,2340.48,Faturado
V014795,2025-12-24,C0232,P0471,20,90.33,1025.14,843.78,Faturado
V014796,2025-12-24,C0090,P0425,18,393.62,4020.4,3050.91,Faturado
V014797,2025-12-24,C0206,P0099,40,342.66,7777.55,5391.33,Faturado
V014798,2025-12-24,C0025,P0143,2,259.55,294.56,217.83,Faturado
V014799,2025-12-24,C0026,P0055,30,28.68,488.22,313.2,Faturado
V014800,2025-12-24,C0175,P0003,38,13.53,291.74,210.53,Faturado
V014801,2025-12-24,C0153,P0332,30,68.37,1163.87,882.15,Faturado
V014802,2025-12-24,C0217,P0422,7,413.5,1642.45,1232.79,Faturado
V014803,2025-12-24,C0060,P0435,39,28.03,620.31,454.19,Faturado
V014804,2025-12-24,C0060,P0401,13,34.36,253.46,204.51,Faturado
V014805,2025-12-24,C0027,P0486,33,234.1,4383.64,3298.39,Faturado
V014806,2025-12-24,C0171,P0219,40,73.62,1670.99,1165.64,Faturado
V014807,2025-12-24,C0076,P0211,30,51.19,871.42,671.62,Faturado
V014808,2025-12-24,C0020,P0305,30,310.94,5293.18,4302.65,Faturado
V014809,2025-12-24,C0191,P0496,23,80.1,1045.39,727.98,Faturado
V014810,2025-12-24,C0208,P0149,45,286.89,7325.67,5429.92,Faturado
V014811,2025-12-24,C0153,P0232,24,44.66,608.2,458.42,Faturado
V014812,2025-12-24,C0155,P0088,20,215.59,2446.68,1815.7,Faturado
V014813,2025-12-24,C0180,P0408,28,53.51,850.18,650.06,Faturado
V014814,2025-12-24,C0082,P0211,19,51.19,551.9,425.36,Faturado
V014815,2025-12-24,C0010,P0223,49,38.37,1066.86,816.27,Faturado
V014816,2025-12-24,C0243,P0296,13,38.56,284.45,197.26,Faturado
V014817,2025-12-24,C0178,P0148,16,535.56,4862.36,3627.67,Faturado
V014818,2025-12-24,C0030,P0207,15,597.05,5081.84,4053.67,Faturado
V014819,2025-12-24,C0001,P0360,11,76.67,478.56,359.85,Faturado
V014820,2025-12-24,C0054,P0419,12,151.8,1033.65,880.75,Faturado
V014821,2025-12-24,C0004,P0432,22,418.55,5225.04,4048.28,Faturado
V014822,2025-12-24,C0215,P0227,25,58.98,836.69,622.06,Faturado
V014823,2025-12-24,C0135,P0417,3,142.37,242.36,154.79,Faturado
V014824,2025-12-24,C0030,P0360,24,76.67,1044.13,785.14,Faturado
V014825,2025-12-24,C0090,P0184,25,221.06,3135.95,2087.22,Faturado
V014826,2025-12-25,C0038,P0003,28,13.53,214.97,155.13,Faturado
V014827,2025-12-25,C0201,P0019,22,234.69,2929.79,1915.02,Faturado
V014828,2025-12-25,C0074,P0130,9,183.15,935.34,668.97,Faturado
V014829,2025-12-25,C0073,P0401,28,34.36,545.92,440.48,Faturado
V014830,2025-12-25,C0017,P0221,46,106.36,2776.23,2138.34,Faturado
V014831,2025-12-25,C0106,P0130,1,183.15,103.93,74.33,Faturado
V014832,2025-12-25,C0230,P0437,36,283.86,5798.64,3589.56,Faturado
V014833,2025-12-25,C0048,P0400,49,249.4,6934.45,4443.3,Faturado
V014834,2025-12-25,C0177,P0113,42,59.48,1417.55,883.91,Faturado
V014835,2025-12-25,C0171,P0138,2,414.85,470.8,313.01,Faturado
V014836,2025-12-25,C0084,P0452,38,73.78,1590.89,1040.62,Faturado
V014837,2025-12-25,C0007,P0043,26,69.77,1029.35,871.14,Faturado
V014838,2025-12-25,C0196,P0218,31,40.11,705.56,584.65,Faturado
V014839,2025-12-25,C0249,P0058,41,154.44,3593.05,2714.07,Faturado
V014840,2025-12-25,C0126,P0113,19,59.48,641.27,399.86,Faturado
V014841,2025-12-25,C0202,P0188,31,31.99,562.72,339.06,Faturado
V014842,2025-12-25,C0149,P0122,9,141.44,722.33,596.45,Faturado
V014843,2025-12-25,C0206,P0408,3,53.51,91.09,69.65,Faturado
V014844,2025-12-25,C0153,P0460,38,113.48,2446.93,1971.54,Faturado
V014845,2025-12-25,C0081,P0085,6,28.97,98.63,78.24,Faturado
V014846,2025-12-25,C0189,P0106,49,158.89,4417.86,3347.44,Faturado
V014847,2025-12-25,C0156,P0400,45,249.4,6368.37,4080.58,Faturado
V014848,2025-12-25,C0206,P0356,45,36.92,942.74,654.32,Faturado
V014849,2025-12-25,C0052,P0099,7,342.66,1361.07,943.48,Faturado
V014850,2025-12-25,C0247,P0009,41,324.91,7559.03,6038.83,Faturado
V014851,2025-12-25,C0013,P0006,25,28.86,409.41,350.7,Faturado
V014852,2025-12-25,C0034,P0108,25,100.92,1431.65,997.63,Faturado
V014853,2025-12-25,C0127,P0449,1,86.17,48.9,34.25,Faturado
V014854,2025-12-25,C0105,P0462,22,379.49,4737.42,3055.61,Faturado
V014855,2025-12-25,C0195,P0152,20,90.38,1025.7,646.59,Faturado
V014856,2025-12-25,C0132,P0394,13,72.8,537.02,355.12,Faturado
V014857,2025-12-25,C0044,P0338,40,105.68,2398.68,1813.59,Faturado
V014858,2025-12-25,C0126,P0237,21,250.97,2990.61,2218.64,Faturado
V014859,2025-12-25,C0143,P0457,23,100.34,1309.55,932.55,Faturado
V014860,2025-12-25,C0212,P0027,41,359.27,8358.42,6827.52,Faturado
V014861,2025-12-25,C0008,P0119,33,41.26,772.61,595.75,Faturado
V014862,2025-12-25,C0114,P0211,9,51.19,261.42,201.49,Faturado
V014863,2025-12-25,C0005,P0100,29,122.52,2016.16,1410.82,Faturado
V014864,2025-12-25,C0194,P0003,32,13.53,245.68,177.29,Faturado
V014865,2025-12-26,C0070,P0368,30,216.52,3685.86,3008.03,Faturado
V014866,2025-12-26,C0230,P0159,40,131.6,2987.0,1867.56,Faturado
V014867,2025-12-26,C0224,P0398,26,30.46,449.39,381.19,Faturado
V014868,2025-12-26,C0129,P0447,39,10.7,236.79,179.32,Faturado
V014869,2025-12-26,C0094,P0180,39,323.91,7168.17,5676.64,Faturado
V014870,2025-12-26,C0126,P0438,7,29.97,119.04,95.71,Faturado
V014871,2025-12-26,C0016,P0373,14,127.64,1013.99,709.16,Faturado
V014872,2025-12-26,C0155,P0306,26,264.8,3906.7,3131.02,Faturado
V014873,2025-12-26,C0018,P0473,18,875.21,8939.31,7224.84,Faturado
V014874,2025-12-26,C0077,P0379,24,71.17,969.23,642.04,Faturado
V014875,2025-12-26,C0044,P0438,25,29.97,425.15,341.84,Faturado
V014876,2025-12-26,C0050,P0218,32,40.11,728.32,603.51,Faturado
V014877,2025-12-26,C0092,P0470,6,34.14,116.23,89.73,Faturado
V014878,2025-12-26,C0202,P0329,16,31.65,287.35,172.95,Faturado
V014879,2025-12-26,C0014,P0353,3,247.91,422.02,273.62,Faturado
V014880,2025-12-26,C0052,P0343,21,512.98,6112.78,4372.55,Faturado
V014881,2025-12-26,C0093,P0227,32,58.98,1070.96,796.23,Faturado
V014882,2025-12-26,C0121,P0212,2,21.83,24.77,19.84,Faturado
V014883,2025-12-26,C0203,P0353,47,247.91,6611.67,4286.74,Faturado
V014884,2025-12-26,C0050,P0163,20,52.62,597.17,433.12,Faturado
V014885,2025-12-26,C0123,P0366,11,103.17,643.97,455.04,Faturado
V014886,2025-12-26,C0248,P0158,18,864.23,8827.16,5484.33,Faturado
V014887,2025-12-26,C0219,P0110,11,141.67,884.28,625.6,Faturado
V014888,2025-12-26,C0236,P0055,35,28.68,569.6,365.39,Faturado
V014889,2025-12-26,C0017,P0350,36,138.16,2822.31,2197.21,Faturado
V014890,2025-12-26,C0124,P0214,38,30.55,658.74,470.33,Faturado
V014891,2025-12-26,C0120,P0365,12,80.97,551.35,354.58,Faturado
V014892,2025-12-26,C0131,P0385,31,243.1,4276.28,3247.57,Faturado
V014893,2025-12-26,C0190,P0015,36,256.63,5242.39,3276.95,Faturado
V014894,2025-12-26,C0095,P0153,30,57.91,985.81,649.91,Faturado
V014895,2025-12-26,C0149,P0020,44,72.51,1810.38,1248.71,Faturado
V014896,2025-12-26,C0033,P0455,4,100.28,227.61,173.52,Faturado
V014897,2025-12-26,C0001,P0400,2,249.4,283.04,181.36,Faturado
V014898,2025-12-26,C0198,P0052,44,97.38,2431.32,1959.8,Faturado
V014899,2025-12-26,C0115,P0343,13,512.98,3784.1,2706.81,Faturado
V014900,2025-12-26,C0184,P0469,26,496.9,7330.97,4720.63,Faturado
V014901,2025-12-26,C0004,P0321,29,151.48,2492.71,1528.86,Faturado
V014902,2025-12-26,C0150,P0367,48,63.8,1737.73,1233.79,Faturado
V014903,2025-12-26,C0205,P0084,36,18.69,381.8,291.98,Faturado
V014904,2025-12-26,C0186,P0367,28,63.8,1013.67,719.71,Faturado
V014905,2025-12-26,C0172,P0467,8,173.39,787.11,519.14,Faturado
V014906,2025-12-27,C0140,P0133,16,269.35,2445.44,1896.75,Faturado
V014907,2025-12-27,C0064,P0394,3,72.8,123.93,81.95,Faturado
V014908,2025-12-27,C0123,P0496,37,80.1,1681.72,1171.09,Faturado
V014909,2025-12-27,C0237,P0351,32,286.61,5204.28,3430.24,Faturado
V014910,2025-12-27,C0113,P0139,21,311.56,3712.62,2573.7,Faturado
V014911,2025-12-27,C0041,P0486,45,234.1,5977.69,4497.8,Faturado
V014912,2025-12-27,C0188,P0191,18,143.71,1467.84,1214.61,Faturado
V014913,2025-12-27,C0200,P0391,48,136.56,3719.49,2560.92,Faturado
V014914,2025-12-27,C0028,P0187,46,45.92,1198.61,835.64,Faturado
V014915,2025-12-28,C0156,P0078,6,92.8,315.95,205.96,Faturado
V014916,2025-12-28,C0089,P0207,37,597.05,12535.21,9999.06,Faturado
V014917,2025-12-28,C0064,P0395,33,268.27,5023.49,3683.2,Faturado
V014918,2025-12-28,C0229,P0397,25,291.06,4128.97,2775.04,Faturado
